_id,channel,text,date
6579a3c7316b8a2a5b0c08f9,ProCloudTrading,Buy/Long - BAL/USDT\n\nEntry Zone:\n1) $4.052\n\nTarget Points:\n1) $4.11 (ROI: 1.40%)\n2) $4.15 (ROI: 2.30%)\n3) $4.19 (ROI: 3.19%)\n4) $4.25 (ROI: 4.17%)\n5) $4.3 (ROI: 5.16%)\n6) $4.36 (ROI: 6.14%)\n\nStop Loss: 10% (Potential Loss: 10%)\n\nLeverage: 20X\nBYBIT,2023-12-12T10:20:17.000Z
6579a3c7316b8a2a5b0c08fa,ProCloudTrading,Buy/Long - ALGO/USDT\n\nEntry Zone:\n1) $0.1487\n\nTarget Points:\n1) $0.1497 (ROI: 0.67%)\n2) $0.1528 (ROI: 2.07%)\n3) $0.1559 (ROI: 4.47%)\n4) $0.159 (ROI: 6.87%)\n\nStop Loss: $0.1395 (Potential Loss: 6.87%)\n\nLeverage: 10X (Isolated\nBYBIT,2023-12-04T15:26:34.000Z
6579a3c7316b8a2a5b0c08fb,ProCloudTrading,Buy/Long - RDNT/USDT\n\nEntry Zone:\n1) $0.241\n\nTarget Points:\n1) $0.245 (ROI: 1.66%)\n2) $0.247 (ROI: 2.49%)\n3) $0.249 (ROI: 3.32%)\n4) $0.251 (ROI: 4.15%)\n5) $0.253 (ROI: 4.98%)\n6) $0.255 (ROI: 5.81%)\n\nStop Loss: $0.231 (Potential Loss: 4.98%)\n\nLeverage: 10X\nBYBIT,2023-11-29T16:11:22.000Z
6579a3c7316b8a2a5b0c08fc,ProCloudTrading,Buy/Long - STX/USDT\n\nEntry - $0.78\n\nTarget Points:\n- TP1: $0.79 (ROI: 1.28%)\n- TP2: $0.81 (ROI: 3.85%)\n- TP3: $0.83 (ROI: 6.41%)\n- TP4: $0.85 (ROI: 8.97%)\n- TP5: $0.87 (ROI: 11.54%)\n\nStoploss: $0.68 (Potential Loss: 12.82%)\n\nLeverage: 2X to 3X\nBYBIT,2023-11-29T12:14:25.000Z
6579a3c7316b8a2a5b0c08fd,ProCloudTrading,Buy/Long - BTC/USDT\n\nEntry - 36300\n\nTarget Points:\n- TP1: 36800 (ROI: 1.38%)\n- TP2: 37200 (ROI: 2.48%)\n- TP3: 37800 (ROI: 4.13%)\n- TP4: 38200 (ROI: 5.23%)\n\nStoploss: 35900 (Potential Loss: 1.10%)\n\nLeverage: 3-5x\nBYBIT,2023-11-22T10:26:04.000Z
6579a3c7316b8a2a5b0c08fe,ProCloudTrading,Sell/Short - LINK/USDT\n\nEntry - 14.91\n\nTarget Points:\n- TP1: 14.8354 (ROI: 0.50%)\n- TP2: 14.7609 (ROI: 1.00%)\n- TP3: 14.6118 (ROI: 2.00%)\n- TP4: 14.1794 (ROI: 4.89%)\n- TP5: 13.79 (ROI: 7.53%)\n- TP6: 13.1208 (ROI: 12.03%)\n\nStoploss: 15.912 (Potential Loss: 6.73%)\n\nLeverage: 20x Cross\nBYBIT,2023-11-19T20:48:03.000Z
6579a3c7316b8a2a5b0c08ff,ProCloudTrading,Buy/Long - SEI/USDT\n\nEntry - 0.13990\n\nTarget Points:\n- TP1: 0.14070 (ROI: 0.57%)\n- TP2: 0.14270 (ROI: 2.00%)\n- TP3: 0.14410 (ROI: 3.00%)\n\nStoploss: 0.13570 (Potential Loss: 3.00%)\n\nLeverage: 10.0x Isolated\nBYBIT,2023-11-18T09:30:35.000Z
6579a3c7316b8a2a5b0c0900,ProCloudTrading,Sell/Short - WLD/USDT\n\nEntry - 2.0386\n\nTarget Points:\n- TP1: 1.9986 (ROI: 1.96%)\n- TP2: 1.9792 (ROI: 2.91%)\n- TP3: 1.9602 (ROI: 3.85%)\n- TP4: 1.9415 (ROI: 4.76%)\n\nStoploss: 4% (Potential Loss: 4\nBYBIT,2023-11-17T09:52:08.000Z
6579a3c7316b8a2a5b0c0901,ProCloudTrading,Buy/Long - DYDX/USDT\n\nEntry - 3.823\n\nTarget Points:\n- TP1: 3.842 (ROI: 0.50%)\n- TP2: 3.900 (ROI: 2.01%)\n- TP3: 3.965 (ROI: 3.71%)\n- TP4: 4.066 (ROI: 6.35%)\n- TP5: 4.130 (ROI: 8.02%)\n\nStoploss: 3.785 (Potential Loss: 0.99%)\n\nLeverage: 18x\nBYBIT,2023-11-16T14:41:56.000Z
6579a3c7316b8a2a5b0c0902,ProCloudTrading,Buy/Long - MINA/USDT\n\nEntry - 0.6278\n\nTarget Points:\n- TP1: 0.6341 (ROI: 1.00%)\n- TP2: 0.6404 (ROI: 2.01%)\n- TP3: 0.6466 (ROI: 3.00%)\n- TP4: 0.6529 (ROI: 4.01%)\n- TP5: 0.6592 (ROI: 5.01%)\n- TP6: 0.6655 (ROI: 6.01%)\n\nStoploss: 0.5965 (Potential Loss: 5%)\n\nLeverage: 20x\nBYBIT,2023-11-16T10:59:19.000Z
6579a3c7316b8a2a5b0c0903,cryptotipstrick,⚡️⚡️ #NEO/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Short)\nLeverage: Cross (50х)\n\nEntry Targets:\n12.404\n\nTake-Profit Targets:\n1)12.22\n2)12.09\n3)11.97\n4)11.78\n5)11.66\n6)11.47\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-13T12:25:08.000Z
6579a3c7316b8a2a5b0c0904,cryptotipstrick,⚡️⚡️ #NEO/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Long)\nLeverage: Cross (50х)\n\nEntry Targets:\n11.73242574\n\nTake-Profit Targets:\n1)11.91\n2)12.03\n3)12.14\n4)12.32\n5)12.44\n6)12.61\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-13T12:24:22.000Z
6579a3c7316b8a2a5b0c0905,cryptotipstrick,⚡️⚡️ #STORJ/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Short)\nLeverage: Cross (20х)\n\nEntry Targets:\n0.756\n\nTake-Profit Targets:\n1)0.7447\n2)0.7371\n3)0.7295\n4)0.7182\n5)0.7106\n6)0.6993\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-13T11:53:17.000Z
6579a3c7316b8a2a5b0c0906,cryptotipstrick,⚡️⚡️ #STORJ/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Short)\nLeverage: Cross (20х)\n\nEntry Targets:\n0.7601\n\nTake-Profit Targets:\n1)0.7487\n2)0.7411\n3)0.7335\n4)0.7221\n5)0.7145\n6)0.7031\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-13T11:52:31.000Z
6579a3c7316b8a2a5b0c0907,cryptotipstrick,⚡️⚡️ #ILV/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Long)\nLeverage: Cross (20х)\n\nEntry Targets:\n96.55\n\nTake-Profit Targets:\n1)98.0\n2)98.96\n3)99.93\n4)101.38\n5)102.34\n6)103.79\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-12T18:51:22.000Z
6579a3c7316b8a2a5b0c0908,cryptotipstrick,⚡️⚡️ #GMX/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Short)\nLeverage: Cross (25х)\n\nEntry Targets:\n48.06\n\nTake-Profit Targets:\n1)47.34\n2)46.86\n3)46.38\n4)45.66\n5)45.18\n6)44.46\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-12T18:50:36.000Z
6579a3c7316b8a2a5b0c0909,cryptotipstrick,⚡️⚡️ #ONE/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Short)\nLeverage: Cross (20х)\n\nEntry Targets:\n0.01541\n\nTake-Profit Targets:\n1)0.015179\n2)0.015025\n3)0.014871\n4)0.014639\n5)0.014485\n6)0.014254\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-12T18:49:19.000Z
6579a3c7316b8a2a5b0c090a,cryptotipstrick,⚡️⚡️ #BAL/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Long)\nLeverage: Cross (20х)\n\nEntry Targets:\n4.052\n\nTake-Profit Targets:\n1)4.11\n2)4.15\n3)4.19\n4)4.25\n5)4.3\n6)4.36\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-12T09:59:01.000Z
6579a3c7316b8a2a5b0c090b,cryptotipstrick,⚡️⚡️ #BIGTIME/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Short)\nLeverage: Cross (50х)\n\nEntry Targets:\n0.6408\n\nTake-Profit Targets:\n1)0.6312\n2)0.6248\n3)0.6184\n4)0.6088\n5)0.6024\n6)0.5927\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-12T09:58:20.000Z
6579a3c7316b8a2a5b0c090c,cryptotipstrick,⚡️⚡️ #BADGER/USDT ⚡️⚡️\nExchanges: Binance Futures\nSignal Type: Regular (Short)\nLeverage: Cross (20х)\n\nEntry Targets:\n3.93\n\nTake-Profit Targets:\n1)3.87\n2)3.83\n3)3.79\n4)3.73\n5)3.69\n6)3.64\n7) 🚀🚀🚀\n\nStop Targets:\n5-10,2023-12-12T09:57:22.000Z
6579a3c7316b8a2a5b0c090d,CoinCoachVIP,📊 FUTURES \n\n#XVGUSDT\n\n🟢LONG ENTRY :- 0.003710- 0.003610\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 0.0037350\n2) 0.003760\n3) 0.003790\n4) 0.003820\n5) 0.003850\n6) 0.003880➕\n\nStop Loss : - 0.003520,2023-12-04T16:11:57.000Z
6579a3c7316b8a2a5b0c090e,CoinCoachVIP,📊 FUTURES \n\n#FETUSDT\n\n🟢LONG ENTRY :- 0.5200- 0.5080\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 0.5240\n2) 0.5280\n3) 0.5320\n4) 0.5360\n5) 0.5400\n6) 0.5440➕\n\nStop Loss : - 0.4950,2023-11-28T10:14:30.000Z
6579a3c7316b8a2a5b0c090f,CoinCoachVIP,📊 FUTURES \n\n#BNXUSDT\n\n🟢LONG ENTRY :- 0.2975- 0.2900\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 0.2990\n2) 0.3010\n3) 0.3030\n4) 0.3050\n5) 0.3075\n6) 0.3100➕\n\nStop Loss : - 0.2820,2023-11-24T20:26:37.000Z
6579a3c7316b8a2a5b0c0910,CoinCoachVIP,📊 FUTURES \n\n#RDNTUSDT\n\n🟢LONG ENTRY :- 0.2507- 0.2450\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 0.2530\n2) 0.2550\n3) 0.2570\n4) 0.2590\n5) 0.2610\n6) 0.2630➕\n\nStop Loss : - 0.2390,2023-11-24T19:23:25.000Z
6579a3c7316b8a2a5b0c0911,CoinCoachVIP,📊 FUTURES \n\n#ACHUSDT\n\n🟢LONG ENTRY :- 0.02083- 0.02035\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 0.02097\n2) 0.02115\n3) 0.02138\n4) 0.02155\n5) 0.02185\n6) 0.02205➕\n\nStop Loss : - 0.01980,2023-11-24T19:05:53.000Z
6579a3c7316b8a2a5b0c0912,CoinCoachVIP,📊 FUTURES \n\n#ACHUSDT\n\n🟢LONG ENTRY :- 0.02083- 0.02035\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 0.02097\n2) 0.02115\n3) 0.02138\n4) 0.02155\n5) 0.07185\n6) 0.07205➕\n\nStop Loss : - 0.01980,2023-11-24T19:00:49.000Z
6579a3c8316b8a2a5b0c0913,CoinCoachVIP,📊 FUTURES \n\n#COMBOUSDT\n\n🟢LONG ENTRY :- 0.5895- 0.5760\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 0.5945\n2) 0.5995\n3) 0.6045\n4) 0.6095\n5) 0.6145\n6) 0.6195➕\n\nStop Loss : - 0.5620,2023-11-23T09:56:27.000Z
6579a3c8316b8a2a5b0c0914,CoinCoachVIP,📊 FUTURES \n\n#ROSEUSDT\n\n🟢LONG ENTRY :- 0.07100- 0.06900\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 0.07150\n2) 0.07210\n3) 0.07260\n4) 0.07320\n5) 0.07370\n6) 0.07430➕\n\nStop Loss : - 0.06730,2023-11-23T09:04:03.000Z
6579a3c8316b8a2a5b0c0915,CoinCoachVIP,📊 FUTURES \n\n#NEARUSDT\n\n🟢LONG ENTRY :- 1.842- 1.795\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 1.855\n2) 1.878\n3) 1.893\n4) 1.908\n5) 1.923\n6) 1.938➕\n\nStop Loss : - 1.750,2023-11-23T08:58:41.000Z
6579a3c8316b8a2a5b0c0916,CoinCoachVIP,📊 FUTURES \n\n#OXTUSDT\n\n🟢LONG ENTRY :- 0.07095- 0.06920\n\nLeverage: Cross (20X)\n\n👇TAKE PROFIT\n\n1) 0.07140\n2) 0.07190\n3) 0.07240\n4) 0.07290\n5) 0.07350\n6) 0.07410➕\n\nStop Loss : - 0.06750,2023-11-22T17:53:21.000Z
6579a3c8316b8a2a5b0c0917,royalcryptoclubusa,Buying $pond here at 41. \n\nTarget 49-55🇺🇸,2023-12-11T14:08:08.000Z
6579a3c8316b8a2a5b0c0918,royalcryptoclubusa,Lets go $snx🇺🇸,2023-12-11T10:00:08.000Z
6579a3c8316b8a2a5b0c0919,royalcryptoclubusa,$snx #snx\nDouble break incoming. \n\nEntry 1060\nTarget 1 1250\nTarget 2 1500🇺🇸,2023-12-11T09:11:52.000Z
6579a3c8316b8a2a5b0c091a,royalcryptoclubusa,$EGLD #EGLD\n\nFinally the candle i was waiting for🔥\n\nCongrats!🇺🇸,2023-12-10T08:27:20.000Z
6579a3c8316b8a2a5b0c091b,royalcryptoclubusa,"Gm all,\n\nStill holding most calls because imo most didnt hit targets in sat because of the amazing $btc pump.  Expected a $btc pump but not so fast like this. \n\nAs i said before. I expect some rest with btc now. Alts will start climbing. Will adjust targets when i think it will be needed. \n\nWill look for new charts too now $btc is cooling off.🇺🇸",2023-12-08T11:37:39.000Z
6579a3c8316b8a2a5b0c091c,royalcryptoclubusa,600 incoming.\n\n$alpaca #alpaca🇺🇸,2023-12-06T10:34:04.000Z
6579a3c8316b8a2a5b0c091d,royalcryptoclubusa,$CFX #CFX same targets!🇺🇸,2023-12-05T13:47:01.000Z
6579a3c8316b8a2a5b0c091e,royalcryptoclubusa,$ROSE retesting breakoutzone and ema21. If it bounces it will go hard.🇺🇸,2023-12-03T08:44:50.000Z
6579a3c8316b8a2a5b0c091f,royalcryptoclubusa,"$fet same, about to explode. \n\nTargets 1650-1750",2023-12-03T08:44:20.000Z
6579a3c8316b8a2a5b0c0920,royalcryptoclubusa,Don’t buy before entry point! \n@CCUSAadmin,2023-12-03T08:33:47.000Z
6579a3c8316b8a2a5b0c0921,NEWICOWORLD,"Another clear confirmation that USDT printer and bitcoin price are not directly correlated. But in general, dollar printing happens most often in a bull market.",2023-11-30T06:52:43.000Z
6579a3c8316b8a2a5b0c0922,NEWICOWORLD,"MicroStrategy representative Michael Saylor recalls how the rates of key assets have changed since August 10, 2020, when his company began buying Bitcoin.\n\nSpoiler: BTC showed much more attractive returns compared to the S&P500 and Nasdaq indices, as well as precious metals.\n\nAs a result, Saylor recommends “never bet against Bitcoin.”",2023-11-26T16:10:17.000Z
6579a3c8316b8a2a5b0c0923,NEWICOWORLD,"The number of wallets with balance less than one BTC continues to grow, while the number of whale wallets (balance from 100 BTC) sharply decreases. It is quite possible that large players intensively reduce positions in profit (santiment)",2023-11-17T19:35:36.000Z
6579a3c8316b8a2a5b0c0924,NEWICOWORLD,"The head of Binance crypto exchange Changpeng Zhao said that most people's thoughts are mistakenly focused on a linear scale instead of a logarithmic scale. Accordingly, crypto investors need to change their approach in assessing asset prospects and be more patient with short-term collapses on the chart, counting on the long term.\n\nAs an illustration, the billionaire brought the corresponding Bitcoin rate chart. And as you can see, it is the logarithmic scale (in orange) here that shows more promising behavior of BTC.\n\nSo it is possible to get involved with cryptocurrency. The main thing is to be ready to wait.",2023-11-07T05:31:28.000Z
6579a3c8316b8a2a5b0c0925,NEWICOWORLD,"The return on shares of many public mining companies that mine BTC has outperformed the corresponding figure for the cryptocurrency itself since the beginning of the year. The result of the change in value during this period of time is indicated in the right column.\n\nAs you can see, buying shares of Northern Data AG on January 1 would have brought about a 300 percent profit by today. Not bad.",2023-10-24T14:45:12.000Z
6579a3c8316b8a2a5b0c0926,NEWICOWORLD,"This morning, another hashrate record, that is, total computing power, was set on the Bitcoin network. The indicator jumped to 531 exahash per second, which indicates peak activity of miners and their equipment.",2023-10-11T06:06:40.000Z
6579a3c8316b8a2a5b0c0927,NEWICOWORLD,"One of the few graphs that shows constant growth in the cryptocurrency industry is the number of holders of the stETH token. We are talking about the equivalent of ethers awarded to coin stakers through the Lido platform.\n\nIn September, the figure has already increased by approximately 10 thousand units. So there are plenty of people willing to stake ETH.",2023-09-22T18:17:56.000Z
6579a3c8316b8a2a5b0c0928,NEWICOWORLD,"At the moment, XRP is the most traded altcoin on the US market in 2023, and the Ripple token was also able to surpass the recent leader in the person of SOL.\n\nObviously, the verdict of the court, which did not recognize XRP as a security in mid-July, makes itself felt here.",2023-09-20T11:27:22.000Z
6579a3c8316b8a2a5b0c0929,NEWICOWORLD,"Last Friday, the number of views on the Bitcoin page on Wikipedia reached 7,830, which was a record for 2023. Analysts believe that many people are becoming interested in cryptocurrencies given the possible approval of a BTC ETF in the near future.",2023-09-14T07:01:35.000Z
6579a3c8316b8a2a5b0c092a,NEWICOWORLD,"The hype around spot bitcoin ETFs is unabated. This time around, JPMorgan said the SEC was left with no choice but to approve the filings. Especially in the context of Grayscale's victory in court.\n\nIf the US Securities and Exchange Commission does not do this, then it will have to retroactively withdraw approvals for BTC-ETF futures.\n\nBernstein analysts also released a forecast that spot bitcoin ETFs will be approved from October 2023 to March 2024. Conditionally - within half a year. In their opinion, refusal is not considered in principle here.\n\nBy the way, Bitcoin halving is expected in April 2024. And this means that fundamentally the market will be as ready as possible for a bull run. 2024 promises to be interesting 🚀📈",2023-09-05T06:32:20.000Z
6579a3c8316b8a2a5b0c092b,crypto_mountains,"⚡️ We recommend you use the service BestChange.com for safe transactions with cryptocurrencies. It is a reliable partner in searching for lucrative crypto and e-money.\n\nThe service has been working for over 16 years on the market and has 1M+ reviews on the website. Each exchanger is thoroughly vetted before adding to the service.\n\n✔️ On the channel https://t.me/bestchange , BestChange team tells about cryptocurrency, financial literacy and working with the service funnily and comprehensively. \n\nMake sure your funds are safe and up to date with the most important news from the world of cryptocurrency and finances: click and subscribe.",2023-12-13T11:00:10.000Z
6579a3c8316b8a2a5b0c092c,crypto_mountains,"🚀 0x.bet: Win and Get Rewards on Crypto Casino and Sports Betting. $2,000 Giveaway 🚀 \n\n🏆 Mega Promotions: prize pool of up to €24,000,000, chance to win lamborghini and up to 15% cashback!\n\n👾 Casino Paradise: Every spin is a new adventure!\n\n⚽️ Best odds for most popular sports\n\n🛡 No KYC for Crypto Players \n\n\nExclusive Xmas GIVEAWAY 🎄🎅🏼\n\nJoin our massive giveaway! 🎉🤑 Get your chance to win a part of 2,000 USDT, with four winners each bagging $500.\n\nTo enter:\n\n 1. Sign up using promo code «crypto»\n 2. Join our Telegram, because you don't want to miss out on the good stuff😉\n\nAnd bam! You're all set. Just kick back and wait until the draw on December 31st. ⌚️\n\nSo, ready to win big? Jump into the action at 0x.bet and good luck! 🍀🎰🚀",2023-12-12T13:07:44.000Z
6579a3c8316b8a2a5b0c092d,crypto_mountains,"🔥 $DAG (Constellation Network): the next green wave is coming \n\n💎 $DAG Constellation Network is our top AI L0/L1 pick this month. It’s an L0 for huge AI & IoT data models that can host an unlimited number of L1 chains with zero fees. The project was approved with the US Department of Defense, with a strong doxxed team.\n\nHere we have a great entry on $DAG. Very little resistance above all the way to $0.076. As BTC shoots to 47-48k, that February wick can get filled much sooner than you think. 🚀 👀\n\nDCA in case BTC pulls back again - and make sure to leave a moon bag when you TP. $DAG is definitely a project you need to have in your AI portfolio for the 2024 bull run! The market cap can hit $2-3 billion easily. \n\nTrade $DAG on KuCoin\nTwitter\nConstellation Network Telegram",2023-12-11T16:00:07.000Z
6579a3c8316b8a2a5b0c092e,crypto_mountains,"Kazakhstan Financial Regulator Barred 980 Crypto Firms For Non-Registration 🔔 \n\n➡️ The Financial Monitoring Agency (FMA) blocked 980 digital asset exchanges for offering trading services to users in Kazakhstan without the required regulatory nod.\n\n➡️ In a Dec 7 press release, the financial regulator revealed that it barred almost 1,000 crypto trading platforms in the country as part of wider efforts to curb unregulated activities in the cryptocurrency industry in a recently passed legislation.\n\n💎 Ruslan Ostroumov, the FMA chairman disclosed at a meeting of the Eurosian Group in China that the country launched nine money laundering investigations to certain crypto firms this year. About $36.7 million is alleged to have been laundered from illegal operations.\n\n☄️ This development comes as governments ramp up efforts to protect investors following a rise in money laundering, rug pulls, and bridge hacks. Kazakhstan authorities have made similar attempts including rolling out legislation to prevent an occurrence in the country.\n\n🟥 The barred virtual asset exchanges comprise popular and smaller firms while the regulator continues to grant licenses and shut down firms over non-compliance.\n\n📌 Coinbase, an exchange that stressed international expansion plans was blocked in November following an order from government officials. The Ministry of Digital Development accused the company of breaking digital asset laws in its operations.",2023-12-11T15:00:29.000Z
6579a3c8316b8a2a5b0c092f,crypto_mountains,"Sotheby’s Launches First Bitcoin Ordinals-based NFT Auction 📌 \n\n➡️ Sotheby’s has announced the start of its inaugural Bitcoin Ordinals sale, an online auction showcasing three items from the BitcoinShrooms NFT collection. In an X post on December 6, the auction house said it was “thrilled” to present its first Bitcoin Ordinals sale, which will run from December 6 to 13.\n\n🟥 “Elegantly weaving the nuanced tapestry of Bitcoin’s history, culture, and core technicalities, each unique, pixelated, and hand-crafted piece forms part of a masterful, yet playful guide to the revolutionary realm of Bitcoin,” Sotheby’s noted in a press release announcing the start of the auction.\n\n📌 Conceived by the pseudonymous digital artist Shroomtoshi, the BitcoinShrooms features pixelated art aimed at illustrating the history, culture, and core technical aspects of the blockchain, according to Sotheby’s.\n\n🔴 Although the BitcoinShrooms collection consists of 222 works, only three items will be up for auction.\n\n⚡️ The three items up for auction include “S,” symbolizing “Self-Sovereignty;” “Sovereign Individual,” drawing inspiration from the Bitcoin-related book by James Dale Davidson and William Rees-Mogg; and “BIP39 Seed,” a reference to the commonly used 12 to 24 recovery seed phrase backups.",2023-12-08T15:02:15.000Z
6579a3c8316b8a2a5b0c0930,crypto_mountains,"💎 Our L0/L1 pick for December: $DAG (Constellation Network)\n\nConstellation Network is an infinitely scalable L0 built for AI/IoT that can support any number of L1 with zero fees. Just look at this beauty 👀\n\n\nIf you’re scalping, it’s better to wait for a small pullback to enter – then take profits when that $0.45 wick is filled. But if you’re prepared to hold till the end of December, this can go much higher to at least $0.65. 🚀\n\nThe team is public and the protocol is validated with the US Dept of Defense, so $DAG is a real deal. $130 mil market cap but can easily go above $1 billion\n\nCheck $DAG on KuCoin\nTwitter\nConstellation Network Telegram",2023-12-07T14:00:08.000Z
6579a3c8316b8a2a5b0c0931,crypto_mountains,🔥 Can $RBW Crypto Unicorns go to $0.75? 🔥\n\n💰 People are starting to catch up on the gaming gem $RBW… but you can still get in before it pumps for real in Q1 2024. Don’t fall into the “it’s already pumped” trap – the chart pattern very clearly predicts several more green waves. \n\n🦄 $RBW Crypto Unicorns raised $26 million and already has 4 live mini games – check out Rainbow Rumble! The team of 80+ members is fully doxxed and the roadmap for 2024 is hugely impressive. \n\nBuy $RBW: BitGet  🌐  Uniswap\nJoin Twitter,2023-12-06T15:00:11.000Z
6579a3c8316b8a2a5b0c0932,crypto_mountains,"🌎Do you travel more than 5 times a year? Are you a frequent traveler? Explorer? Nomad?   \n  \nMeet Solartrip. Your ultimate travel service.   \n  \nPaying with crypto for booking stays and flights is made easy with Solartrip.   \nDiscover a game-changing travel app to take your travel experiences to the next level:  \n  \n🚀 Sleek app design  \nSavvy design inspires grand travel plans with seamless navigation and clarity.  \n  \n💳 1-click Pay with Crypto (+ wide selection of payment options)  \nSelect a payment option that is available to you no matter where you are.   \n  \n✨ Smooth user experience  \nPicture a booking experience where technology seamlessly blends with each step for effortless journeys.   \n  \n💰 Solar Cash back   \nScore Solar Cash with every stay and redeem it on next bookings.  \n  \n🪐 Cosmic NFTs  \nEarn digital Planet rewards as you travel, and big bang your own solar system.   \n  \n  \nReady to take flight? Download the Solartrip app now and change the way you travel the world!   \n  \n  \nFollow us on Instagram: @solartripcom  \nYour experience starts with the booking! 🌌🌍✈️",2023-12-05T18:01:32.000Z
6579a3c8316b8a2a5b0c0933,crypto_mountains,"Spanish Man Wanted by FBI for North Korean Crypto Scheme Arrested ‼️ \n\n➡️ A Spanish fugitive wanted by the FBI for his role in providing blockchain services to North Korea has been arrested, according to a statement from the National Police of Spain.\n\n➡️ Spanish police alleged Alejandro Cao de Benós, founder of the Korean Friendship Association, has been hiding out in Catalonia and potentially using fake documentation as he had been designated an international flight risk. He was detained upon arrival in Madrid following a journey by train from Barcelona, according to a press release from the Spanish National Police dated December 1st, 2023.\n\n➡️ According to the FBI, Cao de Benós organized the “Pyongyang Blockchain and Cryptocurrency Conference” alongside co-conspirator Christopher Emms for North Korea’s benefit in 2018. The following year, Cao de Benós recruited cryptocurrency expert Virgil Griffith “to illegally provide cryptocurrency and blockchain technology services” to North Korea. \n\n✅ The U.S. Department of Justice claims both Emms and Cao de Benós taught top North Korean officials how they “could use blockchain and cryptocurrency technology to launder money and evade sanctions” as part of the Pyongyang Blockchain and Cryptocurrency Conference. Moreover, the duo proposed specialized “smart contracts” tailored to North Korea’s “unique interests” and “mapped out cryptocurrency transactions designed to evade and avoid U.S. sanctions,” the Justice Department stated.\n\n🔔 Griffith, who previously worked as a developer for Ethereum, was arrested in November 2019 and pleaded guilty to violating the International Economic Powers Act by helping North Korea evade sanctions in April 2022. He was sentenced to serve 63 months in prison followed by three years of supervised release. As part of his plea agreement, Griffith must also pay $100,000.",2023-12-05T15:00:28.000Z
6579a3c8316b8a2a5b0c0934,crypto_mountains,"Crypto Loans Platform Nexo Integrates Koinly to Ease User Tax Obligations ✅ \n\n➡️ Nexo, a lending platform that provides instant crypto loans, has partnered with Koinly to simplify user’s tax reporting.\n\n➡️ Effective November 30, 2023, the collaboration enables Nexo users to easily generate tailored crypto tax reports. A company statement said that the partnership will streamline the crypto tax reporting and preparation of financial statements.\n\n🟥 Further, Koinly allows Nexo users to cater to their specific transaction histories and tax obligations through the Nexo app. Nexo clients can also access custom country-wise tax reports for over 100 jurisdictions.\n\n💬 “Our partnership with Koinly reflects our dedication to providing holistic financial solutions and empowering our clients to make informed financial decisions,” said Antoni Trenchev, co-founder and Managing Partner of Nexo.\n\n🟢 Additionally, the company noted that the service automates accurate tax reports, simplifying tax complications and reducing human error. Nexo users can avail the service for free up to 800 transactions annually. For users exceeding this transaction volume, a 30% discount is offered on Koinly.\n\n📌 The news comes months after Nexo launched a crypto-powered debit and credit MasterCard for users in the European Economic Area. Dubbed the Nexo “Dual Mode Crypto” Card offers a variety of features including the ability to optimize tax responsibilities.",2023-12-02T15:00:01.000Z
